1.0,0.9995545145896472,0.9994195190107524,0.9990685305056262,0.9983530539374836,0.9966116109697407,0.9949106666756664,0.9943706843600872,0.9931017259184762,0.9928317347606868,0.9925887427186759,0.9919407639399809,0.9921432573083233,0.9918192679189757,0.9917922688031966,0.9917247710137493,0.9916437736664125,0.9916572732243021,0.9916707727821914,0.9916707727821914,0.9917112714558598,0.9917517701295284,0.9916437736664125,0.9914682794138494,0.9909282970982702,0.9910362935613859,0.9928182352027972,0.9917247710137493,0.9914007816244019
-0.333937348551835,-0.3234372574298192,-0.31437095435124496,-0.3117803891922538,-0.31627844188102827,-0.3391963713188393,-0.36899151552786646,-0.37166442798998334,-0.36858922870276,-0.3677293068652001,-0.3675173638063354,-0.3811100686452519,-0.39415604138964444,-0.3982464074301566,-0.4000148495136784,-0.39548574784175816,-0.39165592326851295,-0.3906124074436562,-0.3902074207069718,-0.38991853016813693,-0.38973358622505105,-0.3891058567831903,-0.38899786032007444,-0.39066235580784725,-0.3918692162831666,-0.39662106066026337,-0.391083542013999,-0.3927250882533597,-0.3945745276842183
-0.34061530984860244,-0.33932299717184256,-0.3379218780584936,-0.3365202189628289,-0.33414929161069973,-0.33312062529952147,-0.33253757939427486,-0.3301870363745587,-0.3271091371757575,-0.32415003408638365,-0.3191997462083117,-0.32121253028963304,-0.32280547812059146,-0.32420268236215266,-0.32123007971488926,-0.3162703421462947,-0.32005426822271565,-0.31852206840225983,-0.32084534231503914,-0.32329011224882376,-0.32520434955755195,-0.3259522250646292,-0.3260953203782576,-0.32641525990023823,-0.3260993702456244,-0.3296727032189696,-0.33168602728260643,-0.33201973635363435,-0.33427497249465077
-0.34286691460854657,-0.34365445181670295,-0.34387776285326654,-0.34402050582843413,-0.34457540515548113,-0.34486163628141175,-0.34490008302228103,-0.34491680897450605,-0.3448455853070812,-0.3448615822831802,-0.34475552975640045,-0.3448792127057838,-0.34483073579340273,-0.34453582445174913,-0.34413371312089525,-0.34433407355909085,-0.3437970387369813,-0.343427510749023,-0.3412476291401456,-0.34125869877761494,-0.34049516378338607,-0.34023313736475125,-0.33992588742718677,-0.3398211308579644,-0.3398506948897423,-0.33938901000992217,-0.33985825464216046,-0.3405070433943288,-0.3411475974161846
-0.35926778398007464,-0.35254729907595517,-0.3463981154617186,-0.342291684947318,-0.33775893839476756,-0.34276758486159575,-0.34782272380579526,-0.3422497013222817,-0.3291597200191694,-0.3262613649402982,-0.3220184538956349,-0.3291975187812599,-0.33909539462582594,-0.3441035956072438,-0.3435963902182203,-0.3386072506125425,-0.33408219880798906,-0.33301370880103676,-0.33377413889695107,-0.33297199516715825,-0.3319980020654324,-0.33220400531882577,-0.3317971286440369,-0.33138809203998565,-0.33123298211983554,-0.3312166476547893,-0.3339818970928702,-0.3372020816318265,-0.34048004427854983
-0.6538173374821974,-0.7351116750926407,-0.7961566758688653,-0.8414341930301783,-0.8579576518869007,-0.8362503628006183,-0.8147320675247886,-0.8361558658953918,-0.8712682159659271,-0.9004947587966494,-0.931111756089988,-0.9534400248391864,-0.9661971070447443,-0.9780902175453754,-0.9865004421105209,-0.9951941573913454,-1.0,-0.8583491390656955,-0.8407187164620358,-0.810911692642066,-0.7702510242789549,-0.7414159686270274,-0.7092735212921777,-0.6607696097952792,-0.6707592826334937,-0.7105559792916781,-0.7449933514677394,-0.7870984725250247,-0.8081982815062806
-0.34379998334519046,-0.34379998423373137,-0.34379997437108933,-0.34379997727619416,-0.34379997655801764,-0.3437999801376954,-0.34379998286676605,-0.3437999841604287,-0.3437999851854502,-0.34379998579414517,-0.34379998747808005,-0.34379998920811594,-0.3437999894666054,-0.34379998845882287,-0.34379998689827407,-0.34379998739775763,-0.34379998799538314,-0.34379999231254177,-0.34379998521892907,-0.34379999215716184,-0.34379999313142495,-0.3437999839734599,-0.34379999204862544,-0.3437999929305514,-0.3437999893204188,-0.34379999599549116,-0.3437999980470189,-0.34379999746937284,-0.3438000020902715
-0.4567980398641944,-0.48018602390771703,-0.4926191167239272,-0.5027977833725945,-0.5147313925468942,-0.526651502163304,-0.5341842554656335,-0.5345622430865389,-0.5334282802238226,-0.5277314667944624,-0.5184842696401692,-0.5073471343813489,-0.4893657232725628,-0.479227555297564,-0.4777250545044649,-0.4772998184309464,-0.4765127942059897,-0.43861278543127713,-0.5078466180232597,-0.5300128920777845,-0.5524221581743198,-0.48385790365365533,-0.46427949484654374,-0.4358197269039439,-0.48761078074693054,-0.5069151485288856,-0.5118694862743245,-0.5137324252630726,-0.5145019000627729
-0.35628303173071085,-0.35371730575823634,-0.35135947297726,-0.34697886644212395,-0.33903383664184994,-0.3484572030266009,-0.3527369678643024,-0.3448124978906941,-0.33536519678980514,-0.32181866043887053,-0.3235992521244929,-0.33051966548095546,-0.3390947196479316,-0.34819342166544043,-0.33895580919724877,-0.3375521251679007,-0.3423977914723293,-0.33624064311893787,-0.33321579718264216,-0.33017218686088023,-0.3295161083474516,-0.32903282417500823,-0.3258806774078149,-0.3259724744014634,-0.32617361781401655,-0.3265597051696557,-0.32854414017940914,-0.3302261850924382,-0.3320439005622565
-0.247973378871842,-0.21504930713519133,-0.21699459342706517,-0.20877741253973925,-0.20201413403711033,-0.2059155062671697,-0.20455205092033235,-0.1474084223741673,-0.09863451971947923,-0.06592509095327126,-0.04193637658366689,-0.03684704325933319,-0.03695503972244918,-0.03780551186948622,-0.035740079512395995,-0.025534413747949736,-0.028747308525645776,-0.02575040667418138,-0.014667269646919112,2.902404946236725E-4,0.0061490486186577265,0.012790831100281563,0.009928924827711905,0.07172990084574726,0.11617044541791266,0.1422785903761652,0.1558591456129812,0.13906569559846904,0.11268755948242704
