0.9999665755851359,0.9999832877925681,0.9999832877925681,0.9999832877925681,0.9999832877925681,1.0,1.0,0.9999665755851359,0.9999331511702723,0.9995487703993382,0.9994819215696105,0.9991309652135401,0.9975433055075078,0.9969583782473905,0.9940003175319412,0.9930477217083216,0.9920282770549744,0.990741437082717,0.9906244516306935,0.989889114503689,0.9886524111537272,0.9877499519524036,0.9864798241875776,0.9854269551193668,0.9828532751748511,0.981934103766096,0.9804801417195188,0.9808645224904529,0.9797615167999465,0.9788924820134866,0.9776557786635245,0.9758341480534454,0.976335514276403,0.9765694851804498,0.9770374269885436,0.9787253599391674,0.9795943947256271,0.982468894403917,0.9826694408931005,0.983939568657926
-0.6792917366490354,-0.6797660290959532,-0.6800008356103716,-0.6802501817452559,-0.6804226517259533,-0.6802277873872971,-0.680103114319855,-0.6800350956356072,-0.6795975700450394,-0.6785420270236394,-0.676313454162593,-0.6630646845988653,-0.6542250967219005,-0.6557851812856701,-0.6541358535342141,-0.6565860302658078,-0.6569037293290885,-0.6580445046083911,-0.6609332096629983,-0.6628968940362487,-0.6652757932031452,-0.6670862433464524,-0.6692528807667562,-0.670766505393865,-0.673092844668388,-0.6753296065110761,-0.6778053529200405,-0.6817328887886156,-0.6838852539837725,-0.6827219172244366,-0.6873446809221797,-0.6898347998295355,-0.6913489258228673,-0.6911767900863186,-0.6906503555522132,-0.68153301078773,-0.6755767800589941,-0.6662194981324109,-0.6630464682927645,-0.6598711488807
-0.6874917483475805,-0.6868984649837474,-0.6869603001512455,-0.6862801133087664,-0.6861647990774862,-0.685623323556692,-0.684961520142388,-0.6844768661268623,-0.6841693615101151,-0.6840222940847143,-0.6850233553098861,-0.7047721708321844,-0.7085474584910548,-0.7140875552547359,-0.7061342157378858,-0.7010821154312168,-0.7004788047429245,-0.7014146883591119,-0.6964979569326415,-0.6908224912887619,-0.688628178452951,-0.6892147769338113,-0.6898314573880491,-0.6908960250014624,-0.6921343995721676,-0.6932541174701061,-0.6943103289798034,-0.6950289538993759,-0.6951893910907223,-0.6951910623114654,-0.6951191998195082,-0.6963525607279838,-0.693707018291511,-0.6895740893935975,-0.6867129594812531,-0.6876973084989931,-0.6877090070441955,-0.6849113835200923,-0.6818991752525633,-0.6791911291602952
-0.6619230737091909,-0.6620652945944365,-0.6620527604388626,-0.6621214476114078,-0.6621674061818456,-0.6621882964411354,-0.6621553733924945,-0.6620559357582747,-0.6619352736206162,-0.6627339500137877,-0.6642684649001864,-0.6657675499068295,-0.6687566953281024,-0.6737795492717655,-0.6807179564312753,-0.6880064843364836,-0.6962773557945401,-0.7014397566702598,-0.7040234639392344,-0.7081279820845137,-0.716240087571967,-0.7149031109774135,-0.7160729654976479,-0.7180366498708983,-0.7186516591043928,-0.7181051699213691,-0.7171893409540999,-0.7158841175536671,-0.7138936936485256,-0.7119751322353414,-0.7101568440667486,-0.7093646854344756,-0.7099847083301998,-0.706580431676318,-0.70675423863361,-0.7014514552154621,-0.691467582495634,-0.6896058425877183,-0.6844050036349052,-0.6801901849205754
-0.6654250332155123,-0.6647608065311308,-0.664694459067626,-0.6648608458048182,-0.6650437442029531,-0.6645891721608048,-0.6644538032806064,-0.6637797999548771,-0.6605765711564012,-0.6600548160403767,-0.6571034402078999,-0.6585522214701729,-0.6588535425701705,-0.6553255955812924,-0.6549763104459653,-0.6552567412866729,-0.6550222690164031,-0.6552390263467951,-0.6570895690757315,-0.6570489584116719,-0.655227494923667,-0.6577194521738404,-0.6583394750695646,-0.6583052150443292,-0.6573384138443927,-0.6567182238265942,-0.6560495684072432,-0.655928572025436,-0.6557375514944892,-0.6551623173146826,-0.6552567412866729,-0.654613822666767,-0.655653656213181,-0.6547274656773041,-0.6536929800372683,-0.6533533879822517,-0.6517538626089427,-0.6447435929574759,-0.6454154236962389,-0.6452466304011766
-0.6447552915026782,-0.644910715031795,-0.6450527687949663,-0.645041070249764,-0.6449875911859819,-0.8094490820820068,-0.8581634955253065,-0.9702188463563209,-0.9988468576871976,-1.0,-0.8883624543547834,-0.8758617231957083,-0.7962096713544409,-0.7675365370634981,-0.7172277790311934,-0.660048131157404,-0.5997309334603461,-0.5207640821237874,-0.4558338138092971,-0.41056044387622936,-0.3853417228614643,-0.3856592548026707,-0.39623808210707523,-0.39993147994952916,-0.37777109289480504,-0.3524688108428802,-0.33462017330559113,-0.3194956255797048,-0.3050562783585271,-0.3047053220024568,-0.2957475788189483,-0.311206370693473,-0.3304254092401796,-0.34539954709917864,-0.4233619947690791,-0.5990557602800967,-0.6620335414003159,-0.7095769304688611,-0.7460178987741596,-0.8479356245769722
-0.6785898239368948,-0.6785849773967395,-0.6785966759419417,-0.678615059370117,-0.6788450193443801,-0.6765223567554921,-0.6728710736757665,-0.670920926190536,-0.6698090630300904,-0.6691236954033074,-0.6682655235516783,-0.6677611992680054,-0.6674818714329882,-0.6671751522899902,-0.6670465518538016,-0.666910598046343,-0.6667931446525115,-0.6667511970118574,-0.6666672014573045,-0.6666086251702557,-0.6665718248894905,-0.6665380511894914,-0.6665313997309334,-0.6664989713636326,-0.6664932206930553,-0.666470042532568,-0.6664718023280105,-0.6664635916204993,-0.6664647631462401,-0.6664598330450477,-0.6664611065152541,-0.666456590709684,-0.6664512991234448,-0.6664488285578201,-0.6664462483601147,-0.6664457413117412,-0.6664454017196861,-0.6664446700592448,-0.6664435695603854,-0.6664429445238275
-0.666053278517293,-0.6658943788490304,-0.666089878251569,-0.6661474852305868,-0.6659401368729789,-0.6646423169804384,-0.6597909302850268,-0.6402346393923442,-0.6283723145571684,-0.4983162451012343,-0.49809898640461936,-0.5600845637696056,-0.5593676100707763,-0.5966575585136162,-0.6107543054824397,-0.6307253933635825,-0.6416284374921661,-0.6340360816558456,-0.6203588110935634,-0.6084964862583875,-0.6091900428668121,-0.6210807784546222,-0.6310195282143842,-0.6414696715215629,-0.6486275099646537,-0.6515197245828215,-0.6520262715900831,-0.654428484286347,-0.6541398644639977,-0.6545593408705389,-0.6548275717998213,-0.6614076692319906,-0.6607487068929501,-0.6485489625897237,-0.6197922672616213,-0.640338255078422,-0.6260376191789293,-0.646199226224796,-0.6578070241407836,-0.6603725151036575
-0.667035538509104,-0.6663028970611584,-0.6662160888420947,-0.6663946520936218,-0.666591618827973,-0.6660310011447863,-0.665823017723296,-0.6654514719276696,-0.6642057941223167,-0.6627583498366383,-0.6607779532559559,-0.6609136563803031,-0.6597180650606236,-0.6503039114921495,-0.6549728008824045,-0.6525517033917425,-0.6529068377996707,-0.6543669833629975,-0.6570782047746777,-0.6618390113058084,-0.663874558171016,-0.6636591378172186,-0.6635286154771753,-0.6631566017397408,-0.6622274030065262,-0.6611469587960526,-0.6600944239719904,-0.6590809957133188,-0.6588177784462661,-0.6580466771953574,-0.6568930335163321,-0.6572055517953089,-0.658685250641331,-0.6591129160295137,-0.6573954024717356,-0.6561461649661996,-0.6540875552547358,-0.6512187377269727,-0.650266476147502,-0.6512578442923633
-0.704961018776165,-0.704907539712383,-0.7054841108687842,-0.7053570980923016,-0.7052317565365622,-0.7058801901849205,-0.7058333960041112,-0.705823368679652,-0.706450076458349,-0.7073358234522407,-0.7084672398953816,-0.7086928546957125,-0.5110943989036792,-0.4535108169762604,-0.5207473699163554,-0.574722786259223,-0.4902776733264814,-0.4158247892172837,-0.35139922956723746,-0.3030341012592649,-0.27194939543589614,-0.4205543439205167,-0.32643119166395107,-0.2990231714756044,-0.2805227578484706,-0.25000626707778706,-0.2340126845654409,-0.219623473966559,-0.21808595088282234,-0.21323941072756603,-0.21354023046134052,-0.21452625069982378,-0.21135093128775917,-0.20620357139872825,-0.20175812422183792,-0.19781404326790508,-0.19154696548093553,-0.18190402179271847,-0.18193744620758234,-0.17832760940228798
