0.9970281932323266,0.9974953768289914,0.9978068325601013,0.997936605781397,0.9982221068682475,0.9986763131427829,0.9986633358206534,0.9988320410083378,0.9989358595853746,0.999013723518152,0.9990526554845409,0.9991434967394479,0.9992862472828732,0.9993900658599097,0.9993900658599097,0.9994289978262985,0.9995198390812057,0.999532816403335,0.999662589624631,0.9997664082016675,0.9998572494565745,0.9998312948123156,0.9997923628459264,0.9997923628459264,0.9997534308795382,0.9995977030139831,0.999623657658242,0.9996106803361127,0.9995977030139831,0.999571748369724,0.9995587710475944,0.999571748369724,0.9996496123025014,0.9997274762352788,0.9997274762352788,0.9998572494565745,0.9998961814229632,1.0,1.0,0.9999740453557406,0.9998961814229632,0.9998312948123156,0.9998572494565745,0.999662589624631,0.9997274762352788,0.999623657658242,0.9995198390812057,0.9994289978262985,0.9990526554845409,0.9991305194173183
-0.3321805145508224,-0.33256075008921915,-0.32720241378191606,-0.3077675761606592,-0.28722771956006876,-0.278494630632969,-0.26740161567660514,-0.2611439509457224,-0.258906660610583,-0.25485643837394145,-0.25191447944716616,-0.2495824546604808,-0.2479680757875612,-0.24674171884631602,-0.24486130486974012,-0.2537390909385847,-0.2583992473153164,-0.2645608798624405,-0.2689601920643676,-0.26472569185348604,-0.2603679070823737,-0.2604613438017065,-0.2625247380203095,-0.2656003633650196,-0.2667384745157837,-0.26896538299321937,-0.2774759108457969,-0.2754332803426014,-0.27837913246601564,-0.27872692469908833,-0.2899870875644811,-0.29095947831165037,-0.30152976673263476,-0.307439249910781,-0.3119540602796613,-0.31461051811958596,-0.3152944229958148,-0.3182545501735716,-0.3204204652369984,-0.32151575122473475,-0.3244083963274178,-0.32411770431171527,-0.32607987541770755,-0.32563215780423715,-0.3269753106446486,-0.32843915258086487,-0.3308204911916426,-0.3336495474158908,-0.3356753074003179,-0.3402459202543555
-0.2925280602147746,-0.29257475261979693,-0.29274380040878567,-0.2926979722934173,-0.2929971514777926,-0.2927528741524187,-0.2925551568633812,-0.2925132011809364,-0.2922942737566103,-0.29200543749797225,-0.2917856665477079,-0.2915548778509556,-0.2913573630081433,-0.2911566038347988,-0.29083268987444444,-0.29063686208350914,-0.2902394964799013,-0.2899953930506439,-0.2892272653537943,-0.28930551860623566,-0.2887097297472666,-0.2883464945008597,-0.28793472406968823,-0.28785283716705057,-0.28749336534406134,-0.2869165233754014,-0.28618200694286733,-0.2859232391396036,-0.28550433118126073,-0.2855016059436135,-0.28540687149206756,-0.2854504752944229,-0.2864660805242839,-0.2886622327482724,-0.28982279466632066,-0.2917564675729163,-0.29168855724621223,-0.2928058748337281,-0.2935952762547449,-0.29392388800571,-0.2940607727995328,-0.2941860299127276,-0.29421743503228115,-0.29420328975115984,-0.2943513609966584,-0.2946863056808229,-0.29503902929630466,-0.2955552671706193,-0.29565220776692724,-0.29586581448918026
-0.2874332803426013,-0.2871699704765921,-0.2867470395483892,-0.2868472244752295,-0.28658196801090097,-0.2864335074457386,-0.28631450540181036,-0.2862723291048892,-0.28623015280796815,-0.2862040683904875,-0.2861646173312137,-0.2861537163806249,-0.2861424261103721,-0.28614268565681467,-0.28614904454465817,-0.28613230379911103,-0.28610115822600013,-0.2861459299873471,-0.2861979690490867,-0.28634071959251217,-0.2868625377153424,-0.2871154657236479,-0.2881093988255523,-0.2878881354832431,-0.28816442267138176,-0.2885630860072025,-0.28901612432274604,-0.28939778736657695,-0.2897309152256432,-0.2899275216559063,-0.28997826298543306,-0.2902014729260617,-0.29011737987866204,-0.2900326379651559,-0.2901565713914933,-0.2901829153554164,-0.29018395354118676,-0.29054731856081506,-0.290783376050352,-0.29058560166109715,-0.29058131914479446,-0.2905627615741492,-0.290592479641826,-0.29048567628069943,-0.2905115011517374,-0.2905277228043993,-0.29048217240372454,-0.2904115757713396,-0.2903488953054537,-0.2902980242027058
-0.35220582032897507,-0.34872400480160914,-0.3351211757453849,-0.3200571002173701,-0.29078519287545024,-0.26930409110080133,-0.2559140901275021,-0.25145767770820493,-0.2497965804756188,-0.24904130032767735,-0.24821594264023616,-0.24702592220095376,-0.2460500275768095,-0.2454829185997469,-0.2450572624338967,-0.2505362878370049,-0.2596528566330337,-0.26680984978749633,-0.2681101774648801,-0.2667903838043021,-0.2671044349998378,-0.26201213379619115,-0.25750251435616256,-0.2570509035460533,-0.25213509392336897,-0.2516899717743243,-0.24731791194886932,-0.24997436978879406,-0.2466950004866495,-0.24082535768744118,-0.24496901664341564,-0.25514453492521816,-0.2600655354767544,-0.27142718100120033,-0.27844012588002476,-0.27612886480874677,-0.27855302858255204,-0.2861871978717192,-0.28966304383090546,-0.2899403692048146,-0.2946755345034552,-0.2979167504785387,-0.29922564318852807,-0.3059793011712033,-0.3067293903902929,-0.3091250040554131,-0.31107160237485,-0.3146053271907341,-0.31941472277195604,-0.31813256334555373
-0.6298478408980307,-0.6671187100541803,-0.703494143983389,-0.7490704993024688,-0.7961262693443207,-0.8680725432307044,-0.9180482107517114,-0.9493105797618662,-0.9724621224410342,-0.9849592836518185,-0.9955487785095545,-0.9948090711481685,-0.9959900074619602,-0.9966388735684392,-1.0,-0.9819744995620154,-0.956305356389709,-0.9413035720079161,-0.9225124095642865,-0.9016059436135353,-0.9174382766116211,-0.9359958472569185,-0.9514648152353762,-0.9507121305518607,-0.949375466372514,-0.9539305064399961,-0.9581092041657204,-0.9637802939363462,-0.9692697011971579,-0.9691918372643805,-0.8370307886967524,-0.7970217045712618,-0.752794990753658,-0.7183402004996269,-0.70192388800571,-0.6836128864808746,-0.6501703273529507,-0.6233851344775005,-0.6136780975245758,-0.6198033935697369,-0.6280050611556305,-0.5016967848684424,-0.46735879051357754,-0.42633747526197974,-0.39428738279855946,-0.381554034325017,-0.37544041786977256,-0.37411932647698154,-0.37443986633358206,-0.3749667456120429
-0.2928653379619115,-0.292861727670895,-0.2928592452389449,-0.29285729656425397,-0.2928561055056289,-0.29285538422606494,-0.29285536540894785,-0.29285509976316393,-0.2928549471498556,-0.2928546463355286,-0.29285448411900206,-0.29285425948155597,-0.292854303474678,-0.2928543688803815,-0.2928544226064952,-0.29285409116568795,-0.2928538860461344,-0.2928538023034747,-0.29285354308146516,-0.29285321134217956,-0.29285323275476105,-0.2928532235019303,-0.29285321125133823,-0.2928531778996204,-0.2928530155014113,-0.29285308975764845,-0.2928530084547254,-0.2928529122278818,-0.29285290496058136,-0.29285291748369724,-0.29285261294487885,-0.2928526443681667,-0.2928528139960419,-0.2928527860454855,-0.29285276893877943,-0.2928527625513416,-0.29285275852837167,-0.2928527512185056,-0.2928527452960452,-0.2928527437766604,-0.29285274572014397,-0.29773545728838857,-0.2966749505239594,-0.2967580053855887,-0.29743762774551474,-0.29821535866074034,-0.29863322843331286,-0.29868993933101906,-0.2988356746585341,-0.2998028744768517
-0.5130130097654348,-0.5162443629756999,-0.5082243778996204,-0.49807611199429,-0.49589592187652076,-0.4640365960484054,-0.43132076695973787,-0.4180709210654382,-0.40705447230963887,-0.40022840086948064,-0.3920397106057165,-0.39125458261687707,-0.3886331635467021,-0.3854796742692146,-0.3829932193491873,-0.4037205982545502,-0.4289069850436362,-0.44037893780618365,-0.45549751808714267,-0.46889011452486773,-0.46356941245174055,-0.45146157090484373,-0.44754241962171104,-0.44389579210329944,-0.44555688933588555,-0.44267592382311904,-0.43523991824287056,-0.4275703208642897,-0.42216137300068135,-0.418814521623463,-0.38391460922038734,-0.36234110891217597,-0.3445751549167829,-0.35746423125588034,-0.36576063329331987,-0.35587970022385884,-0.3396074360055802,-0.30460033092171424,-0.31027219933166783,-0.30600395808324954,-0.2985434253641761,-0.29816993803328684,-0.29803705025467997,-0.29757804237095675,-0.29780021412581525,-0.2978003438990364,-0.2975868669500048,-0.2977351977419459,-0.29781786328391135,-0.29815488433961645
-0.23161275670765347,-0.23459754079745643,-0.24835739545144864,-0.32256042565616583,-0.2942370307886967,-0.27346072737890537,-0.2609986049378711,-0.2587016189209357,-0.2544204003503878,-0.25508354151120916,-0.2554118677610876,-0.25248288615644154,-0.24991078091035923,-0.24675080297180674,-0.24662232748272395,-0.2508243843882815,-0.25714693572981207,-0.26465042338513456,-0.26422736268371017,-0.2654809720014275,-0.26504493397787365,-0.2610284527787692,-0.2569769328099146,-0.2531006066898096,-0.25122278817765953,-0.24860007137527174,-0.2430847094702009,-0.2440787723453266,-0.2435181520293287,-0.24133277098270778,-0.24343899036433825,-0.24787074587158942,-0.25441520942153595,-0.26479447166077275,-0.2672393991499854,-0.27144924244882074,-0.2754358758070272,-0.3026024721798657,-0.2882103623917205,-0.2884562826460759,-0.2917408818090388,-0.2907380851961199,-0.29591967037601785,-0.29816137300068135,-0.30329740777990455,-0.3056296921130325,-0.3092067611848295,-0.3133024040489246,-0.31710346170067805,-0.3205139019563312
-0.0023683612886480354,0.050085974759108476,0.12390098303215136,0.17992408266554194,0.23197612172728155,0.2241637738052753,0.1957953476300165,0.18961814229633722,0.1805340168056322,0.1749407909677838,0.16727119358920284,0.16196346883820523,0.15626642442332006,0.14933653440612527,0.14223793920124583,0.16623300781883676,0.18464782792070866,0.1856989910132043,0.201414528112124,0.23209291762644768,0.24025565324595277,0.26809200921389875,0.2882847224475229,0.2966680725432307,0.29646043538915756,0.30141777244265633,0.3085552996139247,0.31352561398955325,0.3153943483762125,0.3200661843428607,0.3162638289588944,0.3084644583590177,0.27551503747201767,0.23379294682542273,0.20384128735035545,0.17553774778574427,0.13303701781137467,0.08725302533822132,0.08559192810563543,0.09734938195503373,0.0917691334393147,0.08433312785906644,-0.06282970509035457,-0.10129448788242545,-0.15474807773415966,-0.1974564448626026,-0.2215189955552671,-0.23838043019822863,-0.24728027771469363,-0.2549810206663855
