0.9935944779002386,0.9936370866946937,0.9937507101465739,0.9937507101465739,0.99396375411885,0.9939779570503351,0.994176798091126,0.9944182479263717,0.9954976707192362,0.9953414384729005,0.9959237586637879,0.9960231791841834,0.9959663674582431,0.995881149869333,0.9958669469378476,0.9958953528008181,0.9960231791841834,0.9961225997045788,0.9962930348823997,0.9963356436768549,0.9963640495398249,0.9964634700602202,0.9966054993750708,0.9966197023065559,0.9967049198954663,0.9967901374843766,0.9969463697307124,0.9970741961140777,0.9972020224974434,0.9974434723326895,0.9977275309623905,0.9976849221679354,0.9982388364958525,0.9986507215089195,0.9986365185774342,0.9988353596182251,0.9990484035905007,0.9992898534257468,0.9994744915350526,0.9997301443017836,0.9997443472332688,0.9998295648221791,0.9999715941370297,0.9999431882740597,0.9999005794796045,0.9998295648221791,0.9999573912055446,1.0,0.9999857970685149,0.9999147824110894,0.9997727530962388,0.9993608680831723,0.9993892739461423
-0.4628110441995228,-0.46303403022383827,-0.4631575957277583,-0.4630184069992047,-0.46287921827065115,-0.46257527553687083,-0.46223298488808096,-0.46156402681513464,-0.4598724576752642,-0.45814964208612663,-0.4573642199750029,-0.4579579025110784,-0.4607615611862289,-0.4458456425406204,-0.42023243097375296,-0.4035138052494036,-0.3938856379956823,-0.3893307578684242,-0.3928758095670948,-0.40027269628451323,-0.40736336779911386,-0.41350869219406894,-0.4157645438018408,-0.4150816668560392,-0.41516290762413366,-0.41344449494375646,-0.41287950232928083,-0.4125977161686173,-0.41247812748551305,-0.41156004999431894,-0.40777624701738446,-0.4054733837063971,-0.4067688330871492,-0.40834947733212146,-0.40639969889785255,-0.4060383763208727,-0.4031345869787525,-0.40527255425519837,-0.40459322804226794,-0.40464151800931714,-0.4044242131575958,-0.4044327349164868,-0.4044767640040905,-0.404472503124645,-0.40452789455743676,-0.4057259118282014,-0.40684041586183395,-0.40837774116577674,-0.4111136518577435,-0.41231053289398933,-0.41387015680036365,-0.4177370469264857,-0.42281956595841386
-0.421306101579366,-0.4213265538007045,-0.4213176059538689,-0.421320446540166,-0.4213301045335758,-0.4213203045108511,-0.42130482331553243,-0.42128806385638007,-0.42129047835473243,-0.4213068117259403,-0.42144415407340086,-0.42164881831610046,-0.42139785251675954,-0.42027188671741855,-0.4195350670378367,-0.41974082490626063,-0.4168881377116238,-0.4185568401318033,-0.4183316668560392,-0.4184069281899785,-0.41875897625269864,-0.4190264742642882,-0.41919276218611534,-0.4192759203499603,-0.4193035990228384,-0.419346623963186,-0.41945488864901725,-0.4196439893193956,-0.4196533916600387,-0.41959900863538246,-0.4194573755823203,-0.41896910862402004,-0.4183481564594933,-0.4178931371435065,-0.41805720940802193,-0.4178922849676173,-0.41791231110101135,-0.41816677082149767,-0.4184745199409159,-0.41866897227587785,-0.4188476309510283,-0.4190326383365528,-0.41900771219179644,-0.41917218213839347,-0.4192372457675265,-0.41932806783320087,-0.4193946454948302,-0.4194436143620044,-0.41946490171571416,-0.419670761845245,-0.4196822520168163,-0.4197540762413363,-0.4198233013293945
-0.41640751051016933,-0.4164141858879674,-0.41641248153618915,-0.41641205544824456,-0.41641986706056144,-0.41642370185206234,-0.4164469946596978,-0.4164656004999433,-0.4165103397341212,-0.41655465288035454,-0.41656388478581985,-0.41653221224860826,-0.41651587887740027,-0.4168834507442336,-0.4172670719236451,-0.41735186342461095,-0.4172727530962391,-0.4175015623224634,-0.41755226678786506,-0.4175153391660039,-0.4174643506419726,-0.41742444040449955,-0.41736762867855937,-0.4173423474605159,-0.4172210544256335,-0.4172250312464494,-0.41710416429951147,-0.4169919611407795,-0.41688217248040005,-0.41686640722645163,-0.41695432337234417,-0.4171819963640496,-0.4173558402454267,-0.41761561186228846,-0.4183980655607318,-0.41878441370298836,-0.41880797636632205,-0.41890194296102723,-0.4189828712646291,-0.4194663120668106,-0.41924984376775376,-0.4192600840813544,-0.4194341197023066,-0.4195321483354165,-0.41957659640949896,-0.4195597517327577,-0.4195255652766732,-0.4195301727076469,-0.4194514273946143,-0.41926227133280314,-0.41898802692875814,-0.41880184069992055,-0.41889531019202375
-0.4741861720259062,-0.47426428814907406,-0.47416344733553006,-0.47464208612657655,-0.4747017384388139,-0.4750837972957619,-0.47507243495057383,-0.4749346665151688,-0.47507385524372236,-0.47488921713441656,-0.47379417111691857,-0.47208129757982054,-0.46930604476764015,-0.4522312805363028,-0.4299955970912397,-0.4168939609135327,-0.4094412566753779,-0.40941583342801957,-0.41235797068514946,-0.4173396489035337,-0.4246973355300535,-0.4247190660152257,-0.4249626462901944,-0.42554539256902635,-0.4263741336211795,-0.42749162027042387,-0.430637853652994,-0.4336893534825589,-0.4327901658902398,-0.4315039484149529,-0.42897838313827985,-0.42752712759913647,-0.4286062663333713,-0.429384018861493,-0.4296638166117487,-0.4301639018293376,-0.428773860924895,-0.42977829223951824,-0.42900196000454505,-0.4292685490285195,-0.4289519656857176,-0.42898307010566983,-0.4292250880581753,-0.4294850017043518,-0.43015495398250203,-0.43053332007726397,-0.4315093455289173,-0.4336950346551529,-0.43651289626178846,-0.4394713668901262,-0.43963043972275884,-0.44040449948869453,-0.4420250539711398
-0.4530493693898422,-0.45309197818429725,-0.4531431087376435,-0.4531857175320987,-0.4822818429723895,-0.505306215202818,-0.48664356323145097,-0.467943983638223,-0.4663972843995001,-0.47979348937620736,-0.45502641745256234,-0.5690262470173844,-0.651204408589933,-0.7374019997727532,-0.795151119191001,-0.8461680490853313,-0.9073968867174185,-0.9512555391432792,-0.8432990569253495,-0.799738666060675,-0.7646006135666402,-0.7425008521758891,-0.7283121236223157,-0.7254005226678787,-0.7222474718781957,-0.7943131462333826,-0.8408703556414044,-0.875227246903761,-0.9238438813771163,-0.9686115214180208,-1.0,-0.9098113850698785,-0.8719463697307125,-0.8353596182252018,-0.8062152028178617,-0.7848681967958187,-0.7585785706169754,-0.7445176684467674,-0.7482530394273379,-0.74393534825588,-0.7304567662765595,-0.8023520054539257,-0.853624588114987,-0.8868310419270538,-0.9168276332234974,-0.9467106010680605,-0.9469520509033065,-0.8896574252925804,-0.8326326553800705,-0.7942705374389274,-0.7612487217361664,-0.7462646290194297,-0.7636632200886264
-0.4321237643449609,-0.4321082831496422,-0.4320940802181571,-0.43208186569707996,-0.4295595670946484,-0.4260905010794228,-0.4239244119986365,-0.4229020849903421,-0.421895523235996,-0.4212113680263607,-0.4206660748778549,-0.4203374758550166,-0.4200778888762642,-0.41985014486990124,-0.4197537921827066,-0.41965471253266684,-0.4195898761504375,-0.4195381050448813,-0.41950279655720946,-0.4194832760481765,-0.419469786103852,-0.41945387171912296,-0.4193901346437905,-0.41939146971935015,-0.4193970244858539,-0.41942575275536875,-0.4194216289342121,-0.4194173868026362,-0.4194173507271901,-0.41941620156800363,-0.41941524045563006,-0.41941051641858884,-0.4194109533007613,-0.41941168506419735,-0.4194116351266902,-0.4194117349448927,-0.41941181148449047,-0.4194118340387457,-0.41941182226451545,-0.4194118907936598,-0.4194119156771958,-0.41941309210601074,-0.4194129317265084,-0.4194128345500512,-0.4194127574423362,-0.4194127032141234,-0.4194126556158392,-0.4194126531757756,-0.4194126311314056,-0.41941262512072497,-0.41941260870497676,-0.4194125976366323,-0.4194125886319737
-0.4196865839109193,-0.419701624815362,-0.4197020224974435,-0.4194898108169527,-0.41884655152823547,-0.41779953982501994,-0.4171125440290877,-0.4145246278831952,-0.41408447903647316,-0.4670023292807636,-0.45094023406431094,-0.43565361890694254,-0.4347503124644927,-0.4305818941029429,-0.4290870355641405,-0.42787992841722544,-0.42596878195659593,-0.42476082263379167,-0.42406033405294863,-0.44826156118622895,-0.44816924213157605,-0.45341296443585966,-0.4589308033178049,-0.46065361890694245,-0.46283945006249294,-0.49948727417338945,-0.544193841608908,-0.5684439268264971,-0.6004147255993637,-0.6276843540506761,-0.6402255425519827,-0.6065077832064538,-0.5593710941938417,-0.5368353028064994,-0.5269145551641858,-0.5194722190660153,-0.5055249403476878,-0.4918318941029429,-0.48392370185206235,-0.478995284626747,-0.47394188160436324,-0.5051329394387003,-0.5460828314964209,-0.5685007385524372,-0.5897199181911148,-0.6151147596863993,-0.5977019656857175,-0.5414427337802523,-0.5187450289739803,-0.4922707646858312,-0.46341608908078635,-0.45018321781615733,-0.4445702192932621
-0.4746577093512102,-0.4749957391205545,-0.4753124644926714,-0.4755382911032837,-0.47557379843199643,-0.475586581070333,-0.4755496534484718,-0.47648136575389166,-0.4758621179411431,-0.4759146687876378,-0.47511220315873204,-0.4732445176684468,-0.46733609817066246,-0.45276957163958653,-0.43185973184865356,-0.42134871037382127,-0.41199267128735373,-0.4108131178275196,-0.4117277866151574,-0.4127992557663902,-0.41474235882286103,-0.41549667651403255,-0.4148013009885241,-0.418813302465629,-0.4212245767526418,-0.42288802408817183,-0.42543958072946264,-0.4293095955005114,-0.4282724974434724,-0.4303253891603228,-0.43037580956709465,-0.42934638109305767,-0.42786402113396216,-0.4268665492557664,-0.4261889273946142,-0.4251472843995001,-0.42517696852630393,-0.42543801840699924,-0.4259484717645723,-0.42630155664129077,-0.4266488183161006,-0.42703471196454956,-0.4271682195205091,-0.4277266787865016,-0.4281600102261107,-0.42935760140893087,-0.43149897738893317,-0.4337603681399842,-0.4337859334166573,-0.43372770139756855,-0.43602289512555403,-0.4372315645949325,-0.43854817634359744
-0.4142708214975571,-0.4142415634586979,-0.41427408817179867,-0.4141191341892968,-0.3998309851153279,-0.36215202817861614,-0.3573301329394387,-0.3564665947051472,-0.324856550392001,-0.30897909328485407,-0.292320474946029,-0.18878536529939782,-0.1580360186342462,-0.12403420065901616,-0.07955061924781293,-0.05171287353709808,-0.021844108624020087,-0.017185547096920772,-0.020097148051357983,-0.02137541188501313,-0.0196852630382911,-0.016347574139302545,-0.01006987842290652,-0.010183501874787115,-2.4144983524598818E-4,2.9826156118617497E-4,0.0033376888989886666,0.004786387910464596,0.00593682536075435,0.007016248153618898,0.025977161686171923,0.04375923190546538,0.04427053743892717,0.04492387228724004,0.03890182933757513,0.029939779570503422,0.029300647653675682,0.027425860697647853,0.026360640836268434,0.025764117713896084,0.025792523576866122,0.0195006249289853,0.019216566299284032,0.022284399500056784,0.022866719690944226,0.022255993637086746,0.020423815475514084,0.018975116464038155,0.01722815589137605,-0.0036075445972048037,-0.01911714577888879,-0.016489603454153068,-0.01827917282127034
