0.9969068976183111,0.9962195415334916,0.9960133347080453,0.995549369350792,0.9955665532529125,0.9957040244698767,0.9952056913083822,0.9954462659380692,0.9952744269168643,0.9962195415334916,0.9968209781077089,0.9970959205416365,0.9980582190603842,0.9988486785579269,0.9989689658727705,0.9991408048939754,0.999261092208819,0.999450115132144,0.9995532185448672,0.9996219541533493,0.9997937931745542,0.9998109770766745,0.9998453448809157,0.9998453448809157,0.9998625287830358,0.9998797126851566,0.9998797126851566,0.9998797126851566,0.9998797126851566,0.9998797126851566,0.9999140804893978,1.0,1.0,1.0,1.0,1.0,0.9999828160978794,0.9999656321957591,0.9998625287830358,0.9996563219575902,0.9995188507406261,0.9988143107536858,0.99860810392824,0.9982128741794687,0.9976458054094923,0.9968725298140704,0.9963398288483349,0.9953259786232256,0.9952572430147437
-0.7439478296731622,-0.7445217720039867,-0.7446884558545555,-0.7448791971680929,-0.7411348248960374,-0.7403374918376464,-0.7367615218063718,-0.7425593703818263,-0.7523387290785992,-0.7505017699419184,-0.7540622744612847,-0.746207512802007,-0.7363955046912053,-0.7305746296869093,-0.7291377117915936,-0.7245286455648349,-0.7182271935251057,-0.710082998247242,-0.7034458878922225,-0.6913461868921195,-0.6894319001958965,-0.6845894765783413,-0.6820754716981132,-0.6816596212667972,-0.6782898580609684,-0.676915145891329,-0.677088703302746,-0.6783860879128433,-0.6860501082585834,-0.6888339004021033,-0.6878544179812351,-0.6885761418702959,-0.6851273327147128,-0.6855259992439083,-0.6863955046912052,-0.6915334914252329,-0.6897429288242773,-0.695473760181462,-0.7017060178025226,-0.7050120287314843,-0.7099377942743238,-0.7152768326631611,-0.7203268378183318,-0.7241311819087879,-0.7304419699625391,-0.7433326459772485,-0.7434323126095475,-0.7489311612881053,-0.7510963329552875
-0.7184635873114067,-0.7196599305770355,-0.7196980444719387,-0.7188750386637798,-0.718862099185483,-0.7187722961130013,-0.7186102175482009,-0.7188267347149191,-0.7191215761075025,-0.7188975495755576,-0.7179532941540365,-0.7173600886689349,-0.7156834037873321,-0.7158763790081452,-0.7153498642471732,-0.7151991614255766,-0.7155064095954909,-0.7161150634085989,-0.7168537993607589,-0.7159873870158435,-0.7161313881156133,-0.7164621782314328,-0.7165723270440252,-0.7169061758944222,-0.7183605002233907,-0.7177911468536275,-0.7178396913771179,-0.7184559868714988,-0.7186480049489639,-0.7187442004330343,-0.7190344193559474,-0.7193240368422862,-0.7201295666219885,-0.7198079527099014,-0.7192643055985153,-0.7197536515792006,-0.7198867580850259,-0.7199051964120012,-0.7199064680207581,-0.7198714644121387,-0.7198125064439633,-0.7196121593291405,-0.7189301989895865,-0.7190173729250438,-0.7188734749286868,-0.718830154311441,-0.7188313228167853,-0.7188867409011238,-0.7189696016771489
-0.7184078324225864,-0.7171551878200502,-0.7169374334123793,-0.7161418702959068,-0.7152763171460975,-0.7142231157851324,-0.7134098016977695,-0.7128238306354607,-0.7124775750077328,-0.7119149740523079,-0.7116750867787056,-0.7118079183420971,-0.7118617039557342,-0.7121033096195484,-0.7141451008695054,-0.7129466955356223,-0.7135926384163316,-0.7135849056603774,-0.7138220435096402,-0.7143523387290787,-0.7143415128707427,-0.7145162731553081,-0.7142750111695364,-0.7139303020929992,-0.7137747877788088,-0.7137368113551226,-0.7135824999140805,-0.7133651235522562,-0.71275956284153,-0.7127423789394096,-0.7127303502079252,-0.71247860604186,-0.7126148743856755,-0.7127652335292298,-0.712673127813864,-0.7127066364229989,-0.7127843076605835,-0.7129078599168299,-0.7132972471388803,-0.7132321201498436,-0.7134132384781936,-0.7135666907241296,-0.7138694710794927,-0.7140287658521497,-0.7141292916795545,-0.7143674605629446,-0.7145674811836271,-0.714645324260233,-0.7146406846066604
-0.7842457985359316,-0.7835996838162009,-0.7900298999896896,-0.8017561947967144,-0.8019469361102519,-0.8044403203079356,-0.8051242396123311,-0.8023043612743581,-0.8015156201670275,-0.7944959961508059,-0.7987696326081727,-0.8032288552084408,-0.8021359590335773,-0.8028353438498814,-0.8057686359418497,-0.8089390658830807,-0.817443379042513,-0.8221019349073788,-0.8241829054541705,-0.82458500876379,-0.8293449496511668,-0.8277623122658693,-0.8260765714678489,-0.8243495893047393,-0.8243598996460116,-0.8265852149706155,-0.8263308932192323,-0.8255352785510534,-0.8220984981269547,-0.82138192940853,-0.8195518438326975,-0.8203130906966354,-0.8218184005223906,-0.8228185036258033,-0.8219215039351135,-0.8221328659311956,-0.8225487163625116,-0.8230917276695192,-0.8241399456988693,-0.8256538474756847,-0.8254734165034195,-0.8263721345843213,-0.8262329449771454,-0.8249286868062,-0.8249063477334433,-0.8228992679657696,-0.8210451249269684,-0.8214644121387085,-0.8150324775750077
-0.7433395195380967,-0.7442399560092106,-0.7473966388287452,-0.7511083616867719,-0.7497920747843421,-0.7558012853558786,-0.758530089012613,-0.7575781008351377,-0.7557823830635461,-0.7543509640169089,-0.753864659586899,-0.7572017733786989,-0.7927535484757878,-0.8400831700862632,-0.8680860569818194,-0.8948517029247002,-0.9157473279032202,-0.9292023232635667,-0.9345121490187992,-0.9349589304739321,-0.9432759391002509,-0.9528130047771248,-0.9629858748324569,-0.9669038045159295,-0.9737945492662473,-0.9745678248616696,-0.9344262295081968,-0.8799103000309311,-0.8497697357115854,-0.8725555899233598,-0.8701842114307317,-0.830851977867134,-0.8233477678111145,-0.8093257036807918,-0.8046104409389284,-0.7989861497748909,-0.7991459600646115,-0.7979774547204179,-0.7967952022545279,-0.7948156167302471,-0.7952349039419871,-0.7951369556999004,-0.8395470323401037,-0.8991476784548236,-0.9302849090971578,-0.9075677904938654,-0.8601333470804551,-0.838684400453655,-0.8210760559507853
-0.7286462521909476,-0.7286034642746675,-0.7285916073822043,-0.7288576141870295,-0.7289222256590027,-0.7289253187613843,-0.7289983503453965,-0.7290849572120837,-0.729107811801904,-0.7291560985668626,-0.7291447571914631,-0.729065023885624,-0.7269108499157988,-0.7243927208990617,-0.7226973571158539,-0.7234189091658934,-0.7220433378011479,-0.721913427501117,-0.7211953122315016,-0.7204366429528817,-0.7199916829913737,-0.720057205210159,-0.7199089253187614,-0.7198145685122177,-0.7197442519847407,-0.7195878269237378,-0.7216948482661443,-0.7241045468605011,-0.7254466096161116,-0.7252471045124926,-0.7256502388562395,-0.7273677698731829,-0.7290499020517579,-0.7288572705089872,-0.7292291301508746,-0.7291143416847097,-0.7293609306801387,-0.7295155857992233,-0.7296150805925009,-0.7298690586658418,-0.7301861016599649,-0.7300953706567688,-0.7281322816785236,-0.725494724542049,-0.7248958655531498,-0.7273658796439495,-0.7251297384610097,-0.7264400109976974,-0.7273282468983057
-0.7234594631748977,-0.7228825995807128,-0.7233175241433825,-0.7229956696566656,-0.7230451592947726,-0.722769701343781,-0.7228514967178747,-0.7226344640340929,-0.7225640100353988,-0.7223636457366739,-0.7225683060109289,-0.7223488675808503,-0.7235672062411933,-0.7240311715984467,-0.7239938825308451,-0.7239340825514657,-0.7239040107227549,-0.7238868268206344,-0.7236120562257278,-0.7233505172354537,-0.7228238306354607,-0.7221985084372959,-0.7220337148159603,-0.7220318245867272,-0.7217677080111351,-0.7217689108842836,-0.7224251641062652,-0.7233609994157473,-0.7242648726672853,-0.7247754063992852,-0.7255925009451145,-0.725534075677905,-0.7254608722548717,-0.7252763171460975,-0.7251572327044025,-0.7250915901983022,-0.7251134137539952,-0.7250524109014675,-0.7249683816200982,-0.7248987868165103,-0.7248707770560538,-0.7246673196549472,-0.7239273808296387,-0.7236886964291851,-0.7226222634635873,-0.7231730075265491,-0.7226820634429666,-0.7228013197236829,-0.7228458260301749
-0.7675430456748118,-0.7695449702718493,-0.7735952160016497,-0.7797865759356635,-0.7838368216654638,-0.7871275389215383,-0.7899731931126921,-0.7877272571055436,-0.7851531085678936,-0.7855139705124239,-0.650415850431316,-0.6430233357390795,-0.6350878097398357,-0.6240694917001752,-0.6205003952297488,-0.619742585146235,-0.6136216792109153,-0.6072516066948482,-0.6070299343574939,-0.6048836649826442,-0.5986871498779942,-0.5922414681925972,-0.5916743994226208,-0.5923978417018936,-0.5868354125854899,-0.5858765508471664,-0.5895745265834965,-0.5954703234010379,-0.83767398700897,-0.8307299721620786,-0.8252122211911881,-0.8255833934769907,-0.6029814070179056,-0.5955150015465511,-0.5920988418049971,-0.5923875313606213,-0.8447503179021892,-0.8447623466336736,-0.8446970478056157,-0.8440629618173695,-0.843245008076434,-0.8416589339107124,-0.8400006873560848,-0.837605251400488,-0.8344434134103171,-0.831408736295838,-0.8281558236244286,-0.8233340206894182,-0.8228872392342853
-0.638124205244527,-0.598395023541946,-0.5588720486648109,-0.4571261642093687,-0.3800048114925937,-0.29126714094236517,-0.2627246795202254,-0.2759219163487645,-0.30410351582637385,-0.39584836924768874,-0.4651166786953981,-0.5110664329655978,-0.5257071175722583,-0.5243667732068599,-0.538612228064749,-0.5667096264219679,-0.6050984637591504,-0.6439151802591332,-0.6770440251572327,-0.6997680173213734,-0.7138979963570127,-0.7196175722583085,-0.7062267587723821,-0.7101252706464585,-0.7354885383372856,-0.7496374196652575,-0.7545932570368079,-0.7236031205966251,-0.6873423376980445,-0.6739595147266041,-0.6874780905247964,-0.7118017321373338,-0.7336897274633123,-0.7555297797023748,-0.7452228752105028,-0.720475478571674,-0.6859263841633159,-0.6429786575935663,-0.5870055332164827,-0.5378905041756883,-0.5026806887307971,-0.49606488641440694,-0.5078874110733065,-0.5360861944530364,-0.5617108292951163,-0.6028783036051827,-0.6261796748805719,-0.6536051826648795,-0.6550967453689384
