0.9967382228776991,0.9987514728718467,0.9996410484506559,1.0,0.9973936996199797,0.9964104845065587,0.9872962364710383,0.9865783333723499,0.9793993023854672,0.971424335354387,0.9588454245382401,0.9450960195394495,0.9347176377866737,0.9247606339396495,0.9193451475212835,0.915599566136823,0.9217173490647752,0.9283345428439889,0.9347332443757754,0.9435197540401559,0.9526027888974724,0.9628094981701274,0.9716584341909156,0.9789154981233077,0.98543905236791,0.9934296259880924,0.9942879883886977,0.9968474690014126
-0.5920640494416742,-0.615461447823271,-0.624986149152172,-0.6266107950776818,-0.6368065797379654,-0.637755460355362,-0.6371608493105789,-0.6427839033640003,-0.6392942700408113,-0.6365303431108613,-0.6224297898572777,-0.6113756427963886,-0.6107545005501323,-0.606693666065813,-0.6033647806103737,-0.6012376025157822,-0.6008318311991322,-0.6017026788710194,-0.583026273692753,-0.5876864011985861,-0.5863863723263962,-0.5886618130174559,-0.5907468533214724,-0.5916598387839346,-0.5899805697965681,-0.5866220318218351,-0.5766260115020562,-0.5693525606511068
-0.5599637927132834,-0.5612719682249845,-0.5621143806915279,-0.5623548782295885,-0.5621747781913523,-0.56231835881109,-0.5623634618535946,-0.5623534736365693,-0.5619266178180428,-0.561211711184462,-0.5639103869653768,-0.5634037970831285,-0.5636137057065493,-0.5635224071603031,-0.5632584997385897,-0.5634229931877238,-0.5632344655913727,-0.5629747719487167,-0.5625139093725371,-0.5623533175706783,-0.562172749334769,-0.5620369720095824,-0.5620577287730879,-0.5621928818347106,-0.5622088005555945,-0.5621037682109387,-0.562180396563429,-0.5620836357109972
-0.5591473652175949,-0.5597502009348345,-0.5604207520815288,-0.5608858299974249,-0.5618082106265265,-0.5624658410781032,-0.5639245889614595,-0.5672324055216111,-0.5712044385139405,-0.5742641103073718,-0.5765776310758401,-0.578177306458787,-0.5818370516031868,-0.5866797762015123,-0.5911370180490203,-0.5972657255893438,-0.5958626932290814,-0.5949216159062356,-0.5914881663038134,-0.588947413598021,-0.5851659370586262,-0.5837519800859923,-0.5800953562594127,-0.5767602281683326,-0.5731835100779549,-0.5683716865260513,-0.5680753173990059,-0.5654167349454939
-0.6179460168082964,-0.5979087170603428,-0.5889692628227637,-0.5802186483133178,-0.5758789240817472,-0.5726377476570608,-0.5646117470796169,-0.5547109269533597,-0.5343977027100841,-0.5218406411186802,-0.5028443008638246,-0.4864558216478997,-0.48801491989918144,-0.48640588056277356,-0.4791472559714711,-0.4742764395127622,-0.4803099468595641,-0.4895506082668102,-0.5052289876785978,-0.5225663475119195,-0.5385022356438889,-0.5541247434666916,-0.5664171173069269,-0.5711674508977689,-0.5760501283641953,-0.5879922903449837,-0.593022294012532,-0.5934405506004635
-0.5943129589312608,-0.5812642897831464,-0.57090728905744,-0.5621847664083776,-0.6248488111680751,-0.6891854140818253,-0.7521829716506309,-0.8190415993632512,-0.865970612792721,-0.8905197774500394,-0.9218734149557943,-0.9523530834718418,-0.9785409399848616,-0.9124314285491334,-0.8066811807945314,-0.8014997932126944,-0.8553737387925182,-0.9098563413473169,-0.9315182870207802,-0.9774172655695234,-1.0,-0.9900742093311796,-0.9818651434635703,-0.9467191048060491,-0.8582609577763731,-0.795803388190494,-0.784847562640947,-0.7558505200895818
-0.5724637341885743,-0.5722672472317811,-0.5727363813001849,-0.5736156565301871,-0.5712955809942958,-0.5678351319927273,-0.5664890636826867,-0.5645657076417663,-0.5634804254356189,-0.5629051665613222,-0.5621000226295542,-0.5622707587143292,-0.5622198812338568,-0.5638482727407511,-0.5652339817871105,-0.5644282135917784,-0.5633732081684888,-0.5626908880929529,-0.5622877698964502,-0.5617451912197329,-0.5617600174793798,-0.5614236954842333,-0.5613819322517967,-0.5611490819423961,-0.5641412084181942,-0.5672968607346021,-0.565002223938947,-0.5659326887812034
-0.561790668820376,-0.5620191804980061,-0.5622134825323251,-0.562440246271976,-0.5621708765440769,-0.5617554291421838,-0.5606599090135855,-0.5592859517288199,-0.5547497873602234,-0.5532267403297672,-0.5584410578146093,-0.5615470967842623,-0.562993187723857,-0.5629997424912798,-0.5631909232077783,-0.5630944744871285,-0.5605911619885915,-0.5578817176611965,-0.5575719268675234,-0.5577955692893539,-0.5587499122129362,-0.5579491381261168,-0.5581684107029987,-0.5591021529289666,-0.559134536601353,-0.5596240528751238,-0.560618176994327,-0.5619381198742108
-0.6253560253138875,-0.6067701383524123,-0.5909434963441564,-0.5778807812658504,-0.5717572238999306,-0.566075333005595,-0.5526686487034826,-0.546701937558037,-0.5149206795108894,-0.5030752783825331,-0.5071220669366605,-0.5061294878697786,-0.5053756896161559,-0.5036808140396876,-0.4963379138672347,-0.4960788444881429,-0.49580572917885934,-0.49889115184430854,-0.512762288238094,-0.5307644887671574,-0.5468157095925898,-0.56780797652769,-0.5712710786494057,-0.5781101981256487,-0.5906813056472442,-0.592867788780423,-0.5993585691879111,-0.6085867453238757
-0.4843910699097158,-0.4926594408159124,-0.5155028052843911,-0.5502769389236135,-0.5957050666791519,-0.6463484483148785,-0.6905041708609374,-0.7105258640197891,-0.7468143049995708,-0.788483897901694,-0.8291234559230907,-0.8762865681890895,-0.8968092328581126,-0.9163955021810208,-0.9441596241933344,-0.9487011416219928,-0.9258843083549875,-0.886555703818152,-0.7818979173006844,-0.7437866267137985,-0.6892868569109878,-0.6622874577646682,-0.6346263392404272,-0.6087584178039969,-0.5805651145913804,-0.5553336298585263,-0.536933773439146,-0.5231734438279841
-0.5602562133732862,-0.5603086483913507,-0.5603520003745581,-0.5603707688586121,-0.5603889083971252,-0.5604038267356477,-0.5604139195168201,-0.5604260155597693,-0.5604301321097768,-0.5604305503663647,-0.5604333013398257,-0.5604356381144119,-0.5604362255464257,-0.560436860890668,-0.5604380215526996,-0.560438617880469,-0.5604391660150916,-0.5604393922326005,-0.5604396356173575,-0.5604398580268589,-0.5604399851581336,-0.5593808241839704,-0.5594104610966749,-0.5592595609866486,-0.5589821382587727,-0.5588554127552652,-0.5600349743661774,-0.5591993195527152
