1.0,0.9986123649981611,0.9941986825826727,0.9834319724479217,0.9823452703380482,0.97405289731501,0.9650583475440533,0.9579195506068814,0.9528036914434748,0.9510315310796802,0.949242652221888,0.9494265556558668,0.949242652221888,0.9524860400575117,0.9532383722874243,0.9581536095228544,0.9664459825458922,0.9688534456816131,0.9772126926806433,0.9803724880462767,0.9880964322733807,0.9978600327682483,0.9998662520480155
-0.7270371484936637,-0.7257180593172168,-0.7263332998963454,-0.7257247467148159,-0.7232102852175076,-0.7131357207342763,-0.7062961848396696,-0.6978516735212492,-0.6950914501621694,-0.6936101915939412,-0.6910873708496339,-0.6870649011937005,-0.6847962015581637,-0.6859965894272244,-0.6829421205737787,-0.6883238037917545,-0.695353930517939,-0.6975758183702812,-0.7026816464372889,-0.7074447453773365,-0.7067325375330191,-0.6983833216303876,-0.6841843046778346
-0.6340204634366536,-0.637474504296653,-0.6389891998528773,-0.6405841441802923,-0.6380329019961882,-0.6388086401176982,-0.6395208479620156,-0.6403567726619186,-0.641189353663022,-0.6418814993145419,-0.6423629919416859,-0.6426388470926538,-0.6420152472665263,-0.6416641588925669,-0.6415722071755776,-0.6416959240311633,-0.6419985287725282,-0.6423696793392851,-0.6430099976594108,-0.6441501989500786,-0.6505366636573378,-0.6550239074464173,-0.66474144849032
-0.6764143845922359,-0.6791906577055539,-0.6817133112649213,-0.6857708897582506,-0.6873424281940683,-0.6906610492526833,-0.6902715083425286,-0.6929330925870197,-0.6919650917845321,-0.6931905573945899,-0.6935165680275521,-0.6939244992811048,-0.6935533487143478,-0.6927324706590431,-0.6918597652723443,-0.688939044370883,-0.6831360551041562,-0.6818119503795098,-0.6754305012204501,-0.6743667034473535,-0.671190022402782,-0.6693436319256362,-0.6671229143678739
-0.6512276390142776,-0.6442923061490622,-0.6450546694753736,-0.6303005985220851,-0.6325074397298291,-0.6294429397799847,-0.6269652589694721,-0.6262497074263551,-0.6252298792924733,-0.6246530912495403,-0.6242702377369846,-0.6238572909352326,-0.6235998261276625,-0.6229929447955329,-0.6226903400541679,-0.6215484669141005,-0.6188868826696091,-0.6191978466579731,-0.618397030795466,-0.6175811682883605,-0.6187263851272278,-0.6225549202527836,-0.6316130003009329
-0.6205336543284181,-0.6176279800715552,-0.6146754940314977,-0.6104624335439863,-0.6005901628381316,-0.6055154311699602,-0.6071204065937741,-0.6089711438793594,-0.6106831176647608,-0.6082656234326411,-0.6078092085464941,-0.6082388738422444,-0.607188952419166,-0.6065921021834353,-0.6060387200320996,-0.6053064499949845,-0.6038118166315578,-0.6024442438225165,-0.6015598354900191,-0.6031347176246364,-0.6106329621827666,-0.6227956665663557,-0.6322315845788612
-0.6708041595613068,-0.6706448323135052,-0.6711953723208613,-0.6712032300130404,-0.6710863677399941,-0.6692052027953321,-0.6674315377670779,-0.6674539405490354,-0.6671394656769318,-0.6669492092152338,-0.6668679573344034,-0.6669565653525931,-0.6673099943157121,-0.6673385829404488,-0.6672523155114187,-0.6675756511853412,-0.6679794028153945,-0.6680330691811283,-0.6682768248236199,-0.6689081151569867,-0.6696584411676196,-0.6703582773263785,-0.6711975457250812
-0.6647456782693015,-0.6644773965961146,-0.6639530277192631,-0.663988119838165,-0.663870749322901,-0.6636491624034507,-0.6635028755809677,-0.6635798976828168,-0.6637595379008259,-0.6639421707292608,-0.663925081084696,-0.6639571622028289,-0.6639693750626944,-0.663966985989902,-0.6639423579763934,-0.6639608536463035,-0.6639624870431672,-0.6639734944996154,-0.6640183869996992,-0.6637485204132811,-0.6636697595880563,-0.6635947771424751,-0.6633838566221955
-0.6493153776707794,-0.6458688601330793,-0.6410321998194403,-0.6313755976861605,-0.6306617179924432,-0.6278780887417661,-0.6261778179021633,-0.6256194202026282,-0.6222138629752232,-0.6233925168020864,-0.6244708596649614,-0.6225499047045842,-0.6218995552880597,-0.620578794262213,-0.6195405757849333,-0.6160798475273348,-0.6173337345771893,-0.6143578426455345,-0.6122763901427759,-0.6147390243086903,-0.6203547664426389,-0.6218594309024643,-0.6297472163707494
-0.05065703681412381,-0.2684990136088542,-0.3874176614170596,-0.574965727087304,-0.6623295549536898,-0.7921306048751129,-0.8683752967532685,-0.9340789781656469,-0.9834152539539238,-1.0,-0.9989968903601164,-0.960026080850637,-0.9011602634834655,-0.8172635169023974,-0.7782860199953189,-0.47009061423746945,-0.4069281439127963,-0.26125990570769386,-0.21332798341525405,-0.19731166616511187,-0.22984585548533798,-0.23260440699501783,-0.26940181228474935
